name,state,lat,lon,population
Gandevi,Gujarat,20.81214,72.99811,16827
Acharipallam Vaniyakudi,Tamil Nadu,8.17428,77.38486,16822
Peralassery,Kerala,11.83223,75.48252,16821
Bara Uchana,Haryana,29.46747,76.17798,16815
Kamakhyanagar,Odisha,20.93385,85.54489,16810
Arkalgud,Karnataka,12.76171,76.06035,16810
Budhni,Madhya Pradesh,22.78659,77.68109,16808
Pinarayi,Kerala,11.8049,75.481,16801
Pachchal,Tamil Nadu,12.51115,78.55524,16789
Navalpattu,Tamil Nadu,10.75051,78.77626,16788
Vathirairuppu,Tamil Nadu,9.63528,77.63889,16784
Bawal,Haryana,28.07184,76.58312,16776
Hanumana,Madhya Pradesh,24.77888,82.096,16771
Porathissery,Kerala,10.37638,76.20149,16768
Vallam,Tamil Nadu,10.71988,79.05981,16758
Amta,West Bengal,22.58344,88.01039,16753
Vada,Maharashtra,19.65347,73.14811,16750
Kadod,Gujarat,21.21717,73.21972,16747
Valavanur,Tamil Nadu,11.92094,79.58239,16745
Khapat,Gujarat,21.65414,69.61259,16744
Babai,Madhya Pradesh,22.70256,77.93494,16741
Harsud,Madhya Pradesh,22.09947,76.73423,16736
Andada,Gujarat,21.65588,73.02151,16730
Beri Khas,Haryana,28.70146,76.57708,16727
Dera Mandi,Delhi,28.43597,77.17601,16725
Chanaje,Maharashtra,18.86131,72.95257,16714
Samburvadakara,Tamil Nadu,8.99856,77.38763,16709
Thorapadi,Tamil Nadu,12.89154,79.12381,16700
Karingal,Tamil Nadu,8.23634,77.24256,16691
Nal Khera,Madhya Pradesh,23.83602,76.24316,16690
Piriyapatna,Karnataka,12.33497,76.10073,16685
Nohsa,Bihar,25.56528,85.05599,16680
Phaphund,Uttar Pradesh,26.59888,79.46437,16675
Sarangpore,Gujarat,21.63585,73.04752,16671
Babrala,Uttar Pradesh,28.26419,78.4056,16670
Virnur,Tamil Nadu,11.84433,77.8473,16665
Ajaigarh,Madhya Pradesh,24.89879,80.25921,16656
Baihar,Madhya Pradesh,22.10133,80.54967,16650
Malihabad,Uttar Pradesh,26.92223,80.71078,16649
Jhusi,Uttar Pradesh,25.43745,81.9055,16642
Trajpar,Gujarat,22.81567,70.86653,16637
Pudusseri,Kerala,10.75824,76.78594,16629
Pattamadai,Tamil Nadu,8.67258,77.58447,16625
Cuncolim,Goa,15.1773,73.99392,16623
Pathalgaon,Chhattisgarh,22.55656,83.46355,16613
Baliguda,Odisha,20.19966,83.90938,16611
Asind,Rajasthan,25.7342,74.33278,16611
Vaghodia,Gujarat,22.30505,73.40016,16604
Nazareth,Tamil Nadu,8.56102,77.97214,16584
Samurou,Manipur,24.70095,93.90332,16582
Madhuban,Tripura,23.78152,91.28579,16579
Lalpettai,Tamil Nadu,11.30088,79.55612,16561
Salumbar,Rajasthan,24.13524,74.04442,16557
Sonkach,Madhya Pradesh,22.97166,76.34667,16545
Jambai,Tamil Nadu,11.46775,77.64339,16522
Kotekara,Karnataka,12.7929,74.87217,16505
Chandameta,Madhya Pradesh,22.19093,78.73032,16497
Kiphire,Nagaland,25.86785,94.78572,16487
Khatra,West Bengal,22.97617,86.85462,16484
Goraya,Punjab,31.12411,75.7724,16462
Sundakkampalaiyam,Tamil Nadu,10.56659,77.21354,16459
Sindkhed Raja,Maharashtra,19.95363,76.12637,16434
Susner,Madhya Pradesh,23.94667,76.08825,16432
Bharwari,Uttar Pradesh,25.56078,81.49164,16411
Chendrappini,Kerala,10.35552,76.1282,16404
Rani Khera,Delhi,28.70604,77.02584,16402
Bhainsdehi,Madhya Pradesh,21.64491,77.63023,16400
Kankauli,Maharashtra,16.26609,73.71217,16398
Gokavaram,Andhra Pradesh,17.25823,81.84985,16389
Padampur,Odisha,20.99932,83.06325,16387
Curti,Goa,15.41667,74.01667,16385
Nambiyur,Tamil Nadu,11.35811,77.32115,16379
Lochapada,Odisha,19.32873,84.80065,16377
Bargur,Tamil Nadu,12.54288,78.35735,16366
Dharampuri,Madhya Pradesh,22.14951,75.34439,16363
Shopian,Jammu and Kashmir,33.71723,74.83413,16360
Mullanpur,Punjab,30.85457,75.66089,16356
Uttukuli,Tamil Nadu,10.65193,76.9778,16354
Kandari,Maharashtra,21.06076,75.8098,16353
Khada,Uttar Pradesh,27.18333,83.88333,16350
Jasidih,Jharkhand,24.51379,86.64576,16338
Kargil,Ladakh,34.55765,76.12622,16338
Kotaparh,Chhattisgarh,19.14256,82.32536,16326
Tikri Kalan,Delhi,28.68355,76.97007,16313
Chakulia,Jharkhand,22.48301,86.71793,16306
Shahgarh,Madhya Pradesh,24.31365,79.11806,16300
Kadamakudi,Kerala,10.06416,76.24565,16295
Annamalainagar,Tamil Nadu,11.4,79.73333,16289
Ambasa,Tripura,23.936,91.85436,16285
Arumanai,Tamil Nadu,8.36696,77.24333,16283
Anandpur,Punjab,31.23926,76.50253,16282
Omalur,Tamil Nadu,11.74099,78.04559,16279
Hatti,Karnataka,16.19836,76.66037,16278
Chennimalai,Tamil Nadu,11.16378,77.60388,16268
Madukkur,Tamil Nadu,10.48098,79.39939,16266
Bahula,West Bengal,23.65176,87.16475,16264
Ayyampettai,Tamil Nadu,10.90141,79.17984,16263
Naroli,Dadra and Nagar Haveli and Daman and Diu,20.27354,72.94167,16260
Nuh,Haryana,28.10296,77.00144,16260
Thimiri,Tamil Nadu,12.82828,79.30792,16246
Ellakkudi,Tamil Nadu,10.80603,78.75031,16244
Kamalganj,Uttar Pradesh,27.26181,79.63134,16222
Bhikangaon,Madhya Pradesh,21.86764,75.96391,16217
Neelagiri,Tamil Nadu,10.75943,79.09337,16197
Jalakandapuram,Tamil Nadu,11.69779,77.87298,16184
Mullanwala,Punjab,31.06189,74.82277,16183
Pandaria,Chhattisgarh,22.22495,81.40994,16165
Thiruvaiyaru,Tamil Nadu,10.88405,79.10362,16164
Elandakuttai,Tamil Nadu,11.40598,77.77501,16160
Sanwer,Madhya Pradesh,22.97415,75.8271,16150
Nallavila,Tamil Nadu,8.20549,77.34439,16138
Kamayakkavundanpatti,Tamil Nadu,9.73861,77.31999,16134
Bijapur,Chhattisgarh,18.79387,80.81599,16129
Kuthalam,Tamil Nadu,11.07431,79.56222,16125
Cherukunnu,Kerala,11.99564,75.28717,16111
Chengalam,Kerala,9.59657,76.46776,16111
Kuda,Nagaland,25.89086,93.7388,16108
Chevvoor,Kerala,10.45862,76.2088,16086
Vaniyamkulam,Kerala,10.78303,76.33358,16085
Tevaram,Tamil Nadu,9.89666,77.28092,16079
Bhiloda,Gujarat,23.7676,73.24704,16074
Shahi,Uttar Pradesh,28.55023,79.31761,16064
Kedia,Jharkhand,23.79454,85.58724,16054
Simga,Chhattisgarh,21.6281,81.70376,16027
Kandamkunnu,Kerala,11.86948,75.58079,16025
Kudal,Maharashtra,16.01148,73.68867,16015
Utnur,Telangana,19.36798,78.77608,16005
Hindoria,Madhya Pradesh,23.90345,79.56861,16001
Betma,Madhya Pradesh,22.68653,75.61456,15999
Kappiyara,Tamil Nadu,8.24661,77.26171,15998
Vellakkinar,Tamil Nadu,11.07364,76.95663,15998
Balaungi,Punjab,30.73058,76.69368,15982
Hajo,Assam,26.2452,91.52525,15977
Maliya,Gujarat,23.09296,70.75885,15964
Kombai,Tamil Nadu,9.84745,77.29603,15960
Asara,Uttar Pradesh,29.24714,77.30886,15959
Koothappar,Tamil Nadu,10.79709,78.79231,15943
Udalguri,Assam,26.75367,92.10215,15935
Vaso,Gujarat,22.66079,72.75519,15934
Chanasma,Gujarat,23.71472,72.11279,15932
Boothapandi,Tamil Nadu,8.26586,77.44606,15931
Bharanikavu Tekku,Kerala,9.18485,76.56076,15922
Rura,Uttar Pradesh,26.49001,79.90108,15908
Bunjwah,Jammu and Kashmir,33.14584,75.9479,15899
Chandia,Madhya Pradesh,23.65647,80.70911,15891
Vijayapuri North,Telangana,16.58534,79.32046,15887
Khaniadhana,Madhya Pradesh,25.02983,78.12709,15877
Kannampalaiyam,Tamil Nadu,10.99544,77.09904,15868
Pipraich,Uttar Pradesh,26.82745,83.52632,15856
Srivaikuntam,Tamil Nadu,8.62931,77.91281,15847
Abhayapuri,Assam,26.32255,90.68526,15847
Sunel,Rajasthan,24.37065,75.95708,15840
Unhel,Madhya Pradesh,23.33794,75.55931,15837
Sisauli,Uttar Pradesh,29.41386,77.4689,15837
Marattakara,Kerala,10.47327,76.25577,15817
Vadakkekkad,Kerala,10.66354,76.00326,15811
Domchanch,Jharkhand,24.47484,85.69213,15809
Molakalumuru,Karnataka,14.71783,76.74677,15797
Jalda,Odisha,22.1872,84.84359,15789
Jodiya Bandar,Gujarat,22.71667,70.28333,15788
Dera Colliery Township,Odisha,20.95283,85.17174,15787
Holalkere,Karnataka,14.04295,76.18496,15783
Dumra,Bihar,26.56708,85.5204,15778
Mennanyam,Kerala,11.5579,75.75964,15768
Sonpet,Maharashtra,19.02594,76.47394,15765
Binika,Odisha,21.02626,83.81197,15765
Bangarda,Madhya Pradesh,22.7592,75.79536,15761
Dharni,Madhya Pradesh,21.55333,76.88972,15761
Thandla,Madhya Pradesh,23.00959,74.57747,15756
Khuldabad,Maharashtra,20.00671,75.19245,15749
Elumalai,Tamil Nadu,9.86501,77.69923,15746
Khetia,Maharashtra,21.67124,74.58535,15744
Bhudgaon,Maharashtra,16.90742,74.59954,15738
Khusropur,Bihar,25.48174,85.38492,15731
Yerkhera,Maharashtra,21.21649,79.18545,15727
Khatima,Uttarakhand,28.92134,79.97075,15714
Bari Sadri,Rajasthan,24.41339,74.47331,15713
Dapoli,Maharashtra,17.75927,73.18816,15713
Kumarapalaiyam,Tamil Nadu,11.5021,77.25554,15706
Kabilpor,Gujarat,20.95078,72.9583,15699
Periyapatti,Tamil Nadu,11.20516,78.15118,15690
Yamjal,Telangana,17.26944,78.57667,15689
Rahon,Punjab,31.05275,76.11907,15676
Vadakancheri,Kerala,10.66039,76.24656,15674
Bagar,Rajasthan,28.18784,75.50012,15670
Manaveli,Puducherry,11.89091,79.81037,15666
Manthani,Telangana,18.65087,79.66501,15661
Vidyavihar,Rajasthan,28.36812,75.58398,15644
Neb Sarai,Delhi,28.50841,77.20063,15640
Lakhipur,Assam,26.03001,90.30611,15633
Panangad,Kerala,10.27284,76.17475,15630
Chokkanathapuram,Tamil Nadu,9.99207,77.35657,15625
Kamatgi,Maharashtra,16.07786,75.81321,15620
Khutar,Uttar Pradesh,28.20307,80.27046,15618
Satalkheri,Rajasthan,24.65218,75.99826,15617
Maval,Maharashtra,18.75527,73.44428,15612
Kasara,Maharashtra,19.6451,73.47434,15611
Baben,Gujarat,21.13725,73.09647,15610
Agaram,Tamil Nadu,10.44325,77.94848,15610
Narayankher,Telangana,18.03413,77.77284,15610
Salangaippalaiyam,Tamil Nadu,11.42599,77.57074,15609
Baberu,Uttar Pradesh,25.54711,80.70443,15607
Danta,Rajasthan,27.29636,75.18665,15594
Badshahpur,Haryana,28.39317,77.04919,15593
Haripad,Kerala,9.28358,76.45519,15588
Chengala,Kerala,12.49839,75.0503,15588
Gulgam,Jammu and Kashmir,34.55005,74.21729,15587
Kuchinda,Odisha,21.74356,84.34848,15576
Husainpur,Punjab,31.31185,75.32172,15575
Kompalli,Telangana,17.54499,78.48836,15575
Kalher,Maharashtra,19.24724,73.01515,15573
Tosham,Haryana,28.86993,75.9165,15559
Ponmana,Tamil Nadu,8.35525,77.3283,15554
Sanjan,Gujarat,20.19165,72.81827,15544
Bilsanda,Uttar Pradesh,28.24341,79.95135,15538
Leteri,Madhya Pradesh,24.05979,77.40858,15519
Vettavalam,Tamil Nadu,12.10769,79.24516,15506
Mani Majra,Haryana,30.71397,76.83824,15489
Kurwai,Madhya Pradesh,24.11722,78.03833,15487
Taranagar,Tripura,23.96877,91.37081,15481
Kosigi,Andhra Pradesh,15.8551,77.24463,15455
Brahmanan di Bari,Jammu and Kashmir,32.64398,74.91099,15453
Tindal,Tamil Nadu,11.31691,77.67422,15440
Kalugumalai,Tamil Nadu,9.14941,77.70569,15423
Tirthahalli,Karnataka,13.68835,75.24548,15422
Ajeetgarh,Rajasthan,27.41933,75.82143,15414
Parvatsar,Rajasthan,26.88604,74.76602,15405
Ramachandrapuran,Telangana,17.51258,78.28854,15381
Kachhwa,Uttar Pradesh,25.20615,82.71442,15381
Rampur,Odisha,21.07351,84.34095,15379
Sayla,Gujarat,22.54925,71.48324,15376
Seoni Chhapara,Madhya Pradesh,22.39388,79.54236,15371
Purushottampur,Odisha,19.52024,84.88514,15366
Bah,Uttar Pradesh,26.86912,78.59385,15359
Kanhirode,Kerala,11.91842,75.4645,15353
Davorlim,Goa,15.27221,73.99242,15350
Dornakal,Telangana,17.44475,80.14905,15350
Morampudi,Andhra Pradesh,16.98005,81.83715,15346
Penha de Franca,Goa,15.51705,73.83537,15342
Kanchanpur,Tripura,24.03592,92.19959,15341
Badgam,Jammu and Kashmir,34.01524,74.72074,15338
Palaiyam,Tamil Nadu,10.72561,78.13538,15336
Pappinivattom,Kerala,10.29372,76.15835,15336
Mirganj,Uttar Pradesh,28.54012,79.20817,15335
Kushalnagar,Karnataka,12.45795,75.95904,15326
Darasuram,Tamil Nadu,10.9499,79.35607,15326
Sayan,Gujarat,21.31977,72.88167,15324
Bhauri,Rajasthan,24.66094,72.91401,15312
Kathor,Gujarat,21.28854,72.9407,15311
Villukuri,Tamil Nadu,8.2226,77.37323,15304
Baonli,Rajasthan,26.32611,76.22829,15300
Bantva,Gujarat,21.48815,70.07576,15291
Chimbel,Goa,15.49261,73.87474,15289
Dalkola,West Bengal,25.87577,87.84009,15285
Srivardhan,Maharashtra,18.04592,73.01552,15279
Vilattikulam,Tamil Nadu,9.13227,78.16635,15277
Koratagere,Karnataka,13.522,77.2373,15265
Thekkumkara,Kerala,10.28194,76.21322,15258
Bommasandra Industrial Area,Karnataka,12.81774,77.68415,15254
Kudali,Kerala,11.91982,75.47218,15236
Yadagirigutta,Telangana,17.58894,78.94336,15232
Mulanur,Tamil Nadu,10.79426,77.7115,15223
Ichhawar,Madhya Pradesh,23.02816,77.01729,15221
Saram,Jharkhand,23.76254,85.83003,15212
Jugial,Punjab,32.36839,75.67819,15210
Goniana Mandi,Punjab,30.31679,74.91254,15208
Gangolli,Karnataka,13.65024,74.67072,15200
R.S. Pora,Jammu and Kashmir,32.60591,74.7334,15197
Niz-Hajo,Assam,26.24942,91.5243,15188
Kilattingal,Kerala,8.69264,76.79332,15185
Kangeyanallur,Tamil Nadu,12.95081,79.15062,15177
Buguda,Odisha,19.80806,84.79084,15176
Khapa,Maharashtra,21.42243,78.98168,15175
Petlawad,Madhya Pradesh,23.01102,74.79772,15174
Mahabalipuram,Tamil Nadu,12.62091,80.19331,15172
Ghantapada,Odisha,20.93453,85.18788,15169
Sultan Pur,Delhi,28.49555,77.16112,15160
Lormi,Chhattisgarh,22.27434,81.70181,15156
Ottakkadai,Tamil Nadu,9.95795,78.18863,15152
Korwai,Madhya Pradesh,24.11774,78.04007,15136
Kenda,West Bengal,23.1959,86.51499,15131
Pupri,Bihar,26.47079,85.70311,15129
Ayikudi,Tamil Nadu,9.00322,77.34494,15129
Karamuck,Kerala,10.48421,76.10445,15129
Shrivardhan,Maharashtra,18.05318,73.0011,15123
Saligram,Karnataka,13.49908,74.70943,15123
Garot,Madhya Pradesh,24.32342,75.65204,15122
Phek,Manipur,25.66667,94.5,15118
Sorada,Odisha,19.76082,84.42997,15117
Kizhariyur,Kerala,11.4982,75.68069,15116
Kharhial,Odisha,20.28845,82.7606,15087
Tirunageswaram,Tamil Nadu,10.96464,79.4293,15082
Naraini,Madhya Pradesh,25.19033,80.475,15077
Lalpur,Gujarat,22.19073,69.96351,15076
Amingarh,Karnataka,16.05662,75.94773,15073
Panth Piplia,Madhya Pradesh,24.19511,75.00603,15070
Usehat,Uttar Pradesh,27.79796,79.23763,15068
Alur,Tamil Nadu,8.19311,77.36428,15063
Pachperwa,Uttar Pradesh,27.51234,82.64297,15056
Sumbal,Jammu and Kashmir,34.23072,74.6472,15041
Khamaria,Madhya Pradesh,23.22558,79.88007,15019
Un,Uttar Pradesh,29.58479,77.2554,15007
Misrikh,Uttar Pradesh,27.43137,80.53157,15007
Kaveripatnam,Tamil Nadu,12.42186,78.2188,15006
Ahwa,Gujarat,20.75718,73.68626,15004
Chakia,Uttar Pradesh,25.04891,83.22155,14999
Loniya,Madhya Pradesh,22.06178,78.91258,14989
Vagator,Goa,15.59766,73.74496,14986
Mukkudal,Tamil Nadu,8.74312,77.5225,14983
Chingoli,Kerala,9.25035,76.45197,14981
Perole,Kerala,12.25729,75.1393,14965
Churhat,Madhya Pradesh,24.42743,81.66948,14962
Bhucho Mandi,Punjab,30.21287,75.09688,14961
Pandavarmangalam,Tamil Nadu,9.15332,77.88175,14954
Sarangarh,Chhattisgarh,21.58614,83.0785,14954
Mohiuddinnagar,Bihar,25.57374,85.66944,14938
Chowwara,Kerala,10.12707,76.3871,14933
Biloli,Maharashtra,18.77385,77.72463,14923
Yellareddi,Telangana,18.19433,78.01777,14923
Kunnumma,Kerala,9.35672,76.41343,14918
Mauranwan,Uttar Pradesh,26.42876,80.88008,14916
Tal,Madhya Pradesh,23.71979,75.38514,14913
Diyodar,Gujarat,24.10871,71.77401,14912
Thottiyam,Tamil Nadu,10.98998,78.33411,14909
Shelar,Maharashtra,19.32216,73.0677,14899
Mehnagar,Uttar Pradesh,25.87889,83.11611,14897
New Bongaigaon Railway Colony,Assam,26.47716,90.53598,14896
Panchgani,Maharashtra,17.92449,73.8008,14894
Ghitorni,Delhi,28.49478,77.14403,14893
Nawanshahr,Jammu and Kashmir,32.76505,74.52772,14884
Baralota,Jharkhand,24.04017,84.08065,14880
Palanisettipatti,Tamil Nadu,9.99976,77.46407,14879
Wangoi,Manipur,24.67486,93.89994,14878
Kalas,Maharashtra,18.17241,74.79045,14858
Utran,Gujarat,21.23333,72.86667,14855
Khanpur,Rajasthan,24.73241,76.39601,14854
Pelawal,Jharkhand,24.01582,85.33787,14848
Fatehgarh,Uttar Pradesh,27.36409,79.63111,14847
Kunjanpalaiyam,Tamil Nadu,11.58633,77.80112,14834
Sadhaura,Haryana,30.38541,77.22199,14818
Sidhpura,Uttar Pradesh,27.63312,78.86918,14815
Yelbarga,Karnataka,15.61545,76.01184,14814
Khargapur,Madhya Pradesh,24.823,79.144,14813
Sayalgudi,Tamil Nadu,9.16925,78.44702,14801
Quepem,Goa,15.2128,74.0772,14795
Nirsa,Jharkhand,23.78438,86.70692,14794
Mudukulathur,Tamil Nadu,9.34169,78.51388,14789
Bankner,Delhi,28.85252,77.07869,14788
Somampalaiyam,Tamil Nadu,11.04843,76.8973,14787
Suhagi,Madhya Pradesh,23.2206,79.95691,14787
Obra,Bihar,24.89103,84.37423,14786
Thiruvidaimaruthur,Tamil Nadu,10.99857,79.45227,14786
Soyatkalan,Madhya Pradesh,24.1886,76.1778,14781
Jetalsar,Gujarat,21.70891,70.57695,14771
Kondalwadi,Maharashtra,18.80727,77.77031,14770
Siddapur,Karnataka,14.34322,74.894,14769
Kottaiyur,Tamil Nadu,10.10956,78.7956,14766
Meethari Marwar,Rajasthan,27.57615,74.68661,14760
Panisagar,Tripura,24.25453,92.1486,14758
Satlapur,Madhya Pradesh,23.113,77.52657,14755
Kamuthi,Tamil Nadu,9.40732,78.37337,14754
Madugula,Andhra Pradesh,17.91589,82.81578,14741
Kumarapuram,Tamil Nadu,8.29217,77.32145,14728
Sakharkherda,Maharashtra,20.20563,76.39756,14719
Kupwara,Jammu and Kashmir,34.03056,74.26417,14711
Mohan,Uttar Pradesh,26.78008,80.67497,14709
Amloh,Punjab,30.60837,76.23199,14696
Dongargaon,Chhattisgarh,20.97172,80.85077,14693
Khanpur,Uttar Pradesh,28.53446,78.06546,14688
Nilaiyur,Tamil Nadu,9.85721,78.05976,14684
Walajabad,Tamil Nadu,12.79041,79.82358,14684
Kamalapuram,Andhra Pradesh,14.5983,78.66948,14677
Bhalpara,Gujarat,20.91369,70.38703,14676
Manantheri,Kerala,11.84085,75.60932,14667
Chhawala,Delhi,28.56277,77.00334,14662
Makhu,Punjab,31.10335,74.99631,14658
Kandanissheri,Kerala,10.59787,76.07583,14645
Kodavasal,Tamil Nadu,10.86163,79.47965,14639
Sakoli,Maharashtra,21.08705,79.99145,14636
Kota,Uttar Pradesh,24.44643,83.13063,14632
Rajopatti urf Kota Bazar,Bihar,26.58406,85.50506,14631
Karambakkudi,Tamil Nadu,10.45866,79.14101,14626
Patan,Madhya Pradesh,23.28636,79.68962,14624
Kankipadu,Andhra Pradesh,16.4353,80.76715,14616
Ahiri,Maharashtra,19.41386,80.00359,14609
Gurh,Madhya Pradesh,24.50265,81.50037,14608
Mauda,Maharashtra,21.14575,79.39794,14606
Samsikapuram,Tamil Nadu,9.41562,77.59173,14601
Chandapuram,Tamil Nadu,8.15839,77.36458,14598
Thazhakara,Kerala,9.25021,76.56741,14596
Bariarpur,Bihar,25.28791,86.57643,14595
Gautampura,Madhya Pradesh,22.98664,75.51921,14584
Kaveripak,Tamil Nadu,12.90855,79.46222,14583
Gamdi,Gujarat,22.5722,72.96818,14582
Deori,Maharashtra,21.06765,80.36746,14579
Gandhigram,Tripura,23.89198,91.28156,14572
Ammapettai,Tamil Nadu,10.79476,79.31986,14572
Vennandur,Tamil Nadu,11.51518,78.09073,14568
Rajasingamangalam,Tamil Nadu,9.63574,78.84613,14565
Nurmahal,Punjab,31.09662,75.59386,14560
Bad,Uttar Pradesh,27.41067,77.69224,14559
Vanthli,Gujarat,21.4774,70.33115,14554
Sudna,Jharkhand,24.05255,84.07202,14552
Deolimet,Maharashtra,21.15799,78.9679,14545
Tengampudur,Tamil Nadu,8.11581,77.45789,14538
Lakhtar,Gujarat,22.85683,71.78844,14534
Kakalur,Tamil Nadu,13.13942,79.92872,14528
Jejuri,Maharashtra,18.27658,74.16008,14515
Raya,Punjab,31.54235,75.23568,14506
Majitha,Punjab,31.75711,74.95891,14503
Bodri,Madhya Pradesh,23.16524,81.43262,14491
Shahkot,Punjab,31.08173,75.33708,14488
Dariya,Chandigarh,30.69864,76.81759,14470
Bhagta,Punjab,30.47566,75.0981,14467
Pawai,Madhya Pradesh,24.26635,80.16196,14465
Karmeta,Madhya Pradesh,23.20725,79.89623,14452
Dhasa,Gujarat,21.80488,71.51589,14448
Abhanpur,Chhattisgarh,21.05309,81.74088,14432
Baqiabad,Delhi,28.7325,77.24688,14429
Bilkha,Gujarat,21.4415,70.60063,14421
Hattin,Haryana,28.04234,77.24049,14421
Garacharma,Andaman and Nicobar,11.61374,92.70358,14419
Manikpur,Uttar Pradesh,25.06083,81.09961,14415
Chik Banavar,Karnataka,13.08217,77.50191,14409
Karari,Uttar Pradesh,25.45241,81.42675,14403
Tendukheda,Madhya Pradesh,23.3962,79.53947,14399
Jandli,Haryana,30.3571,76.79639,14397
Bhimnagar,Maharashtra,20.72434,78.58437,14394
Brahmakulam,Kerala,10.58145,76.06926,14390
Alapakam,Tamil Nadu,12.89444,80.11111,14390
Manjathala,Tamil Nadu,11.36238,76.77894,14383
Lanja,Maharashtra,16.86086,73.54993,14377
Dewa,Uttar Pradesh,27.03621,81.16692,14375
Mairang,Meghalaya,25.56165,91.63602,14363
Chinchani,Maharashtra,19.87458,72.6851,14357
Dharamjaigarh,Chhattisgarh,22.46376,83.21127,14354
Bilpura,Madhya Pradesh,23.22161,79.99174,14349
Birsinghpur,Madhya Pradesh,24.798,80.9729,14339
Pallikere,Kerala,12.40598,75.03973,14334
Kurumpilavu,Kerala,10.411,76.1682,14329
Valayam,Kerala,11.72559,75.64921,14328
Tanakkangulam,Tamil Nadu,9.88769,78.0397,14328
Chammanad,Kerala,12.48023,75.00726,14323
Kottavalasa,Andhra Pradesh,17.89044,83.1907,14321
Vilavur,Tamil Nadu,8.26692,77.30522,14320
Taloje,Maharashtra,19.08555,73.09837,14318
Mohanur,Tamil Nadu,11.05936,78.13965,14315
Heggadadevankote,Karnataka,12.08809,76.32957,14313
Salon,Uttar Pradesh,26.02857,81.45403,14312
Sendarappatti,Tamil Nadu,11.43729,78.52146,14308
Bhanumukkala,Andhra Pradesh,15.31189,78.22772,14307
Aliyabad,Tamil Nadu,12.63168,79.21636,14304
Huliyar,Karnataka,13.5836,76.5423,14304
Ambahta,Uttar Pradesh,29.85706,77.33583,14303
Nazira,Assam,26.91649,94.73611,14302
Raja Sansi,Punjab,31.72021,74.8008,14298
Ambikapur Part-X,Assam,24.79925,92.79196,14283
Bansgaon,Uttar Pradesh,26.55032,83.34503,14282
Sivandipuram,Tamil Nadu,8.70667,77.40005,14281
Bhairapura,Karnataka,12.21998,76.89869,14276
Telo,Jharkhand,23.81793,86.12093,14274
Hadgood,Gujarat,22.52818,72.97853,14262
Rajnagar,Madhya Pradesh,24.88929,79.91178,14253
Saraikela,Jharkhand,22.69963,85.93126,14252
Namsai,Arunachal Pradesh,27.66904,95.86395,14246
Narayanapuram,Andhra Pradesh,14.70404,77.578,14227
Bakewar,Uttar Pradesh,26.66226,79.17625,14217
Ikauna,Uttar Pradesh,27.53097,81.96917,14217
Mailani,Uttar Pradesh,28.29088,80.3438,14212
Razole,Andhra Pradesh,16.47608,81.83912,14204
Turuvekere,Karnataka,13.16374,76.66641,14194
Sathankulam,Tamil Nadu,8.44164,77.91349,14193
Kyelang,Himachal Pradesh,32.5717,77.02448,14182
Balasamudram,Tamil Nadu,10.41905,77.49916,14179
Adigaratti,Tamil Nadu,11.33442,76.69705,14178
Thurayur,Kerala,11.52802,75.67089,14176
Bhulwal,Jammu and Kashmir,32.83713,74.81932,14174
Pirangut,Maharashtra,18.5084,73.68924,14174
Madayikonam,Kerala,10.37155,76.22538,14155
Chirgaon,Uttar Pradesh,25.57198,78.81432,14147
Mukasi Pidariyur,Tamil Nadu,11.19554,77.60271,14143
Amarwara,Madhya Pradesh,22.2978,79.16943,14141
Bijolia,Rajasthan,25.16095,75.32328,14140
Shankargarh,Uttar Pradesh,25.182,81.61769,14137
Iluppur,Tamil Nadu,10.51347,78.62357,14127
Pendra,Chhattisgarh,22.77548,81.95968,14120
Satwas,Madhya Pradesh,22.53628,76.68452,14108
Manoharpur,Tripura,23.72154,91.21257,14105
Haldibari,West Bengal,26.33887,88.7822,14099
Pakhi Khanauri,Punjab,29.84274,76.11372,14096
Olpad,Gujarat,21.33649,72.75161,14091
Rajim,Chhattisgarh,20.96351,81.87994,14090
Tikkanbankad,Tamil Nadu,8.2216,77.27335,14086
Moth,Uttar Pradesh,25.72595,78.95029,14077
Calapor,Goa,15.46454,73.84665,14077
Shergarh,Uttar Pradesh,28.65128,79.36815,14076
Vansada,Gujarat,20.75817,73.36389,14072
Kasdol,Chhattisgarh,21.6186,82.42489,14071
Pazhanji,Kerala,10.68823,76.05309,14067
Orumanayur,Kerala,10.57007,76.02912,14064
Pedappai,Tamil Nadu,12.88537,80.02205,14063
Alampur,Telangana,15.87987,78.13352,14060
Sitamau,Madhya Pradesh,24.01473,75.35324,14056
Simaria,Madhya Pradesh,24.79497,81.152,14045
Bilaspur,Himachal Pradesh,31.33027,76.75663,14037
Kirakat,Uttar Pradesh,25.63745,82.91596,14034
